"","logFC","logCPM","F","PValue","FDR","locus_tag"
"mgtA",0.670254435180943,10.7190970717204,86.0017913716666,1.92465992249359e-11,4.57283074778845e-10,"ECP_4492"
"rseP",0.811978274913027,9.2629621564471,85.7009565226883,2.01878049091329e-11,4.77147180612734e-10,"ECP_0184"
"cysB",-0.831025890991882,6.36022999257604,85.604173873583,2.05007918025041e-11,4.8046924037571e-10,"ECP_1326"
"ECP_1769",0.898231396332701,8.09677643651717,86.3530694626073,2.05401129644971e-11,4.8046924037571e-10,"ECP_1769"
"ECP_4159",0.951085158876227,7.39977002265859,86.9302513990895,2.13493911402582e-11,4.96838651253804e-10,"ECP_4159"
"ECP_0354",1.13927656007801,5.07177624673103,84.9505655597303,2.27526288002656e-11,5.26793007630638e-10,"ECP_0354"
"ECP_2258",-0.696316831002954,12.1483352107793,84.8221103331212,2.32249747485995e-11,5.34999672127638e-10,"ECP_2258"
"ECP_1076",-0.859116824121577,9.89898663203927,84.717956213047,2.36155264700493e-11,5.41248783439817e-10,"ECP_1076"
"ECP_1550",-1.15586314330545,4.46396559395827,84.196767661978,2.56762535211474e-11,5.85521801401843e-10,"ECP_1550"
"tuf",-0.685322861987526,12.4533580303082,84.0245850699457,2.63979006660124e-11,5.98968366111822e-10,"ECP_4193"
"cmoA",-0.690099799024061,6.68847094153547,83.5454337175666,2.85205693940487e-11,6.4391215875718e-10,"ECP_1814"
"purR",-0.847283688505455,7.25093510822661,83.2890346508541,2.9729433286486e-11,6.6788202105977e-10,"ECP_1605"
"efeO",-1.23606906211843,7.78715593690422,99.0038479537318,3.0236932815929e-11,6.75936951323576e-10,"ECP_1017"
"ECP_2295",1.1826174181389,5.97071486134999,85.9285569313644,3.10137175182132e-11,6.86995838730546e-10,"ECP_2295"
"ECP_3661",-0.68964467861522,9.6378001310629,83.0242708721658,3.10344087571093e-11,6.86995838730546e-10,"ECP_3661"
"marR",1.35086265228386,8.14626295287446,103.830825871504,3.28278590284258e-11,7.23169049859205e-10,"ECP_1513"
"ECP_3923",-0.848701172650685,6.25818759217825,82.5371420736278,3.35951773550175e-11,7.36497173125939e-10,"ECP_3923"
"ECP_3578",1.37024949080371,4.5323663043506,83.1661103948117,3.40686294927997e-11,7.43285772299639e-10,"ECP_3578"
"ECP_0209",-0.816497759353685,6.85414276218703,82.0720567454243,3.62479141275442e-11,7.87048011056437e-10,"ECP_0209"
"ECP_1649",-0.658889606180193,7.74465859482604,81.1804078478045,4.19683977551425e-11,9.05576747071248e-10,"ECP_1649"
"uspC",1.7499753929905,3.07809360455748,81.1319224659024,4.23054804713760e-11,9.05576747071248e-10,"ECP_1837"
