"","logFC","logCPM","F","PValue","FDR","locus_tag"
"thrB",0.208216091861659,6.62898093761097,4.0422236836721,0.0505068798307306,0.156485138260537,"ECP_0003"
"ECP_2311",-0.252237535535015,4.40692469046119,4.03959439648417,0.050578728768444,0.156600852578422,"ECP_2311"
"plsY",0.30084787733483,4.53994143969998,4.03371286865434,0.0507398553751587,0.156992640455246,"ECP_3149"
"ychH",0.8295270179699,1.75853085324941,4.01870151327723,0.0511536518274261,0.158165140084937,"ECP_1253"
"ECP_2364",-0.262588132967277,4.73502542986317,4.01367066384434,0.0512931560975581,0.158488519759575,"ECP_2364"
"efeO",-0.288292400262812,7.76144766524171,4.06493103304085,0.0513370090485616,0.158516111613211,"ECP_1017"
"ECP_0647",-0.999979444021731,1.269809533473,4.01593307441941,0.0515815879769559,0.159163037272198,"ECP_0647"
"ytfT",-0.896583817031649,0.789949965259431,3.99920806131671,0.0516965280788146,0.159409334884334,"ECP_4479"
"ybdZ",0.949109658558509,3.15367710199009,4.07584546023459,0.0517982436448497,0.159614547117429,"ECP_0617"
"ECP_4009",0.244988471336874,4.64058257920206,3.99331681807688,0.0518618343929983,0.159702080264464,"ECP_4009"
"hemF",-0.216255977880922,5.46449448568483,3.9892068566367,0.0519775016277631,0.159949749076893,"ECP_2457"
"glcC",-0.36397939821441,3.25934605828578,3.98321075223772,0.0521467584387581,0.160361881133823,"ECP_3058"
"yecR",-0.629243760523013,2.01280375518842,3.97625206049801,0.0523439449439836,0.160859286459541,"ECP_1847"
"plsX",-0.146804177832294,8.8980260121108,3.97340053538058,0.0524249838478076,0.160999324550202,"ECP_1082"
