"","control_1","control_2","control_3","genename"
"ECP_4495",11.7950585202097,7.01794041371331,11.6323715870414,"ECP_4495"
"ECP_4496",7.42258998229518,4.05527937785124,4.87060957555566,"ECP_4496"
"ECP_4497",13.8955483936717,8.25380413436722,10.0329204938232,"ECP_4497"
"ECP_4498",0.847904169103928,0.82120957584736,0.901775595509169,"ECP_4498"
"ECP_4499",2.56059717907749,2.16402259657359,2.59235709654064,"ECP_4499"
"ECP_4500",0.557378148240532,0.406026129354884,0.835987392926191,"ECP_4500"
"ECP_4501",17.0264874511092,9.30230062584915,12.0175494541619,"tabA"
"ECP_4502",8.57791676073488,7.57047410034074,7.00682906329376,"ECP_4502"
"ECP_4503",6.11051599552583,4.53818788331032,11.3415622973653,"ECP_4503"
"ECP_4504",907.230288080323,519.089435992357,589.108487676098,"rraB"
"ECP_4505",22.2051786623126,21.6402259657359,37.8052076578844,"ECP_4505"
"ECP_4506",4.6465382049311,4.59035096242883,4.81157188373074,"yjgN"
"ECP_4507",270.40718165127,222.18841633269,295.666904512618,"ECP_4507"
"ECP_4508",244.735455256614,188.281929171785,180.238881914887,"ECP_4508"
"ECP_4509",235.404900818706,197.262135555089,245.913874574619,"ECP_4509"
"ECP_4510",110.438835417773,98.4423903264199,157.236700187997,"lptF"
"ECP_4511",88.1158411183063,97.618072960017,105.372853034247,"lptG"
"ECP_4512",11.2193830366953,9.15321479334611,10.4134104925909,"ECP_4512"
"ECP_4513",9.76443941176931,7.56787591103132,8.65092139198436,"ECP_4513"
"ECP_4514",5.49946439597325,3.89658201015266,5.15525558971151,"ECP_4514"
"ECP_4515",3.45963037981977,3.48326631854894,3.11337004241401,"ECP_4515"
"ECP_4516",1.68527675894045,1.9215422633423,1.71442220774127,"ECP_4516"
"ECP_4517",5.04117569630881,1.87787084826634,4.53662491894613,"ECP_4517"
"ECP_4518",4.48871808575442,7.35713784389278,3.41800507591832,"ECP_4518"
"ECP_4519",9.63754177235508,7.77659457164414,9.54025534425436,"ECP_4519"
"ECP_4521",90.166396658445,78.5048145593529,73.7605642997298,"intB"
"ECP_4522",73.0397615090197,42.9562956540925,37.1178402459229,"ECP_4522"
"ECP_4523",27.6146313739783,23.6352157702874,29.9796587007148,"ECP_4523"
"ECP_4524",7.86423408624174,7.89081330441516,8.34738985086087,"ECP_4524"
"ECP_4525",64.6984897056637,52.5195620235785,50.968154453747,"ECP_4525"
"ECP_4526",9.01673701778811,6.71758677428609,5.71688506046057,"ECP_4526"
"ECP_4527",4.86429233854359,1.08718838583841,1.9897477714676,"ECP_4527"
"ECP_4528",5.21500934100911,3.2053312754891,3.91088355081563,"ECP_4528"
"ECP_4529",1.867102109744,1.53011698747628,2.10028931432691,NA
"ECP_4530",3.15073481019301,5.45104176788424,6.9309547372788,"ECP_4530"
"ECP_4531",2.17996786867408,2.12148652587927,2.32961820162098,"ECP_4531"
"ECP_4532",7.75565491739817,7.15035438378337,2.6172836070843,"ECP_4532"
"ECP_4533",6.67655709778994,8.60690805455406,6.75092993890793,"ECP_4533"
"ECP_4534",5.10118969269344,4.54936568597857,6.07583694501714,"ECP_4534"
"ECP_4535",11.5725102462435,11.4325722083133,10.8422482339593,"ECP_4535"
"ECP_4536",5.35096861619371,9.2319907624267,11.0247588812378,"ECP_4536"
"ECP_4537",15.2014834141271,11.7124934350633,15.0831086222693,"ECP_4537"
"ECP_4538",9.67082684598016,9.52732026283698,11.9433594804908,"ECP_4538"
"ECP_4539",8.45191169060098,8.2773688876615,10.0873824000348,"ECP_4539"
"ECP_4540",1.54321704989045,1.68625137395345,3.81909750829648,"ECP_4540"
"ECP_4541",12.2358633405554,11.7321348627125,11.671899063308,"ECP_4541"
"ECP_4542",1.92044788430812,0.590187980883707,0.864119032180215,"ECP_4542"
"ECP_4543",3.25237141697343,1.99902380621901,2.19514108981264,"ECP_4543"
"ECP_4544",4.98866344947226,7.74621724909865,6.37962879226799,"ECP_4544"
"ECP_4545",141.398830506223,143.252537961651,119.316923681225,"ECP_4545"
"ECP_4546",60.1340243773979,56.362952174394,53.1433204790832,"ECP_4546"
"ECP_4547",73.6011651661086,46.6838692879012,35.3856743677798,"ECP_4547"
"ECP_4548",46.6070960602135,29.2310084871647,22.6831245947306,"ECP_4548"
"ECP_4549",19.5795663204851,15.3080007541711,17.012343446048,"ECP_4549"
"ECP_4550",7.35171455711701,7.02897491121915,11.3415622973653,"ECP_4550"
"ECP_4551",9.26789960881285,9.55151021987281,10.2990231446827,"ECP_4551"
"ECP_4552",9.02432686376268,7.14054594155596,17.6424302403461,"ECP_4552"
"ECP_4553",1.73652189956358,3.92431882904928,3.03073063478656,"ECP_4553"
"ECP_4554",0.178007616395085,0.0291759595069629,0.128153246297913,NA
"ECP_4555",109.184488251762,82.0217345140332,143.844204747072,"ECP_4555"
"ECP_4556",38.1773247176603,36.6020089898931,51.3354925038641,"ECP_4556"
"ECP_4557",36.7869577838751,54.9911638945022,125.063713981758,"ECP_4557"
"ECP_4558",151.976620256369,153.709252080154,183.132873566281,"ECP_4558"
"ECP_4559",1372.86108593228,1119.91522713484,1102.45140785981,"ECP_4559"
"ECP_4560",349.25343685906,275.287098087293,350.661688773793,"ECP_4560"
"ECP_4561",108.763365647863,99.5647123750814,162.864834590166,"ECP_4561"
"ECP_4562",123.508804559566,93.6431596335482,130.616992457991,"ECP_4562"
"ECP_4563",44.1102873427021,47.4228511400218,68.5285947263341,"ECP_4563"
"ECP_4564",38.7090276680855,36.6759673834875,45.4819794169854,"ECP_4564"
"ECP_4565",19.4679549247698,18.1374842905725,18.0727334169399,"ECP_4565"
"ECP_4566",23.59699262102,14.50355570044,20.7526459058174,"ECP_4566"
"ECP_4567",31.5662403413729,34.1702293605099,27.3469446048622,"ECP_4567"
"ECP_4568",4.53139388432252,7.42708470325564,3.56813195872167,"ECP_4568"
"ECP_4569",6.07370565820338,4.97748899540476,8.74530104857085,"ECP_4569"
"ECP_4570",32.7313745749547,35.5545798915463,51.4450002049556,"ECP_4570"
"ECP_4571",44.0272892625957,46.5034643093474,58.5808354528555,"ECP_4571"
"ECP_4572",105.156902776871,84.4611424218818,96.4520254973647,"ECP_4572"
"ECP_4573",26.0460744309288,24.7878951971157,36.6710514281479,"ECP_4573"
"ECP_4574",3.3890256781908,4.68678690701767,7.81519418810047,"ECP_4574"
"ECP_4575",8.69168223501519,6.83804005437674,11.4197799683816,"ECP_4575"
"ECP_4576",34.4330304256807,16.4146032183281,29.9741289287512,"ECP_4576"
"ECP_4577",17.0839843041576,10.5578072135863,23.6912634656076,"ECP_4577"
"ECP_4578",6.00139963846287,4.59035096242883,10.2614135071401,"ECP_4578"
"ECP_4579",80.8932844291414,52.5221551980229,56.7957305744031,"ECP_4579"
"ECP_4580",12.0938473380458,10.6690627133233,13.1496374462207,"ECP_4580"
"ECP_4581",13.7369898006378,11.994142837314,19.6407360667447,"ECP_4581"
"ECP_4582",44.4540038674504,42.064307001166,40.8296242705151,"ECP_4582"
"ECP_4583",71.4166556977081,52.7007600878848,73.5747502880366,"ECP_4583"
"ECP_4584",19.8209862604869,22.4405566367828,19.7961814644922,"ECP_4584"
"ECP_4585",2.20379265412407,3.16056951511493,4.09039951708257,"ECP_4585"
"ECP_4586",3.55467517047416,2.91310734154137,2.32647431740827,"ECP_4586"
"ECP_4587",1.6803918987696,0.786917307844942,2.59235709654064,NA
"ECP_4588",3.60083978307772,3.21920716845658,3.24044637067581,"ECP_4588"
"ECP_4589",3.06738203743658,3.16952804548657,2.64036370943954,"ECP_4589"
"ECP_4590",18.4349991603166,15.4341484391371,23.5023796591001,"ECP_4590"
"ECP_4591",7.17745867075358,4.90941123111783,9.10376525214526,"ECP_4591"
"ECP_4592",10.416309404045,8.7969659611215,11.2342289002294,"dsdC"
"ECP_4593",20.1647027852352,13.6513046013101,15.1878312503849,"ECP_4593"
"ECP_4594",10.0823513926176,8.2626317323719,10.5167214030115,"ECP_4594"
"ECP_4595",8.08845354258503,8.01598600901751,8.46385246072039,"ECP_4595"
"ECP_4596",4.42805973324422,3.07057260324631,3.98487323961484,"ECP_4596"
"ECP_4597",3.77479339578679,4.19119000917415,2.84908811334781,"ECP_4597"
"ECP_4598",1.78880427933538,3.59824285119421,2.63416930777517,"ECP_4598"
"ECP_4599",5.104988046895,3.13770825279945,3.58910199283713,"ECP_4599"
"ECP_4600",5.01466644637204,4.41735789373081,4.67180918471665,"ECP_4600"
"ECP_4601",1.81430487784893,2.01786636137617,3.0905028368142,"ECP_4601"
"ECP_4602",2.3447328820041,1.20096391458894,1.0550290509177,NA
"ECP_4603",2.19181552013427,2.03051441438251,2.8729099203156,"ECP_4603"
"ECP_4604",2.98134046555897,1.99902380621901,1.9512365242779,"ECP_4604"
"ECP_4605",1.32662518323916,1.52206374017377,3.10400652348946,"ECP_4605"
"ECP_4606",2.97887654781884,3.00459335722614,1.64968178870768,"ECP_4606"
"ECP_4607",11.383299959407,12.6604841060537,6.95128011774004,"ECP_4607"
"ECP_4608",9.03332061188284,4.17907674325168,9.30925922673916,"ECP_4608"
"ECP_4609",5.63208273763438,6.7341961921346,7.14559968918255,"ECP_4609"
"ECP_4610",10.9704341577705,11.2380353872934,8.57962743738516,"ECP_4610"
"ECP_4611",6.02564771781019,5.07720636753492,4.73519772684613,"ECP_4611"
"ECP_4612",3.93119205675458,2.84264853177932,3.53773502853597,"ECP_4612"
"ECP_4613",0.690572013192988,0.565933680299445,0.621455468348785,NA
"ECP_4614",2.04688108318803,0.527198080371757,1.36835554399767,"Z012_05710"
"ECP_4615",4.57733870730219,4.10130630783593,5.21766788498647,"ECP_4615"
"ECP_4616",0,0,0,NA
"ECP_4617",0,0,0,NA
"ECP_4618",10.3788911394593,11.8037596176741,8.57765215767125,"ECP_4618"
"ECP_4619",15.9637230383112,11.7053949541935,19.280655905521,"insC"
"ECP_4620",21.2674599688028,13.4267765651043,17.8629606183504,"ECP_4620"
"ECP_4621",35.0989707183275,32.148123463836,36.6955667505199,"ECP_4621"
"ECP_4622",2.68587229721371,1.52384601621613,2.13816338392953,"ECP_4622"
"ECP_4623",3.49004471282918,1.58896764084075,2.44279803327868,"ECP_4623"
"ECP_4624",1.91437051758562,1.30737843866644,0.86138447828091,NA
"ECP_4625",2.90361835449159,1.56949499818339,1.556685021207,"ECP_4625"
"ECP_4626",8.28803461935516,6.58209646477083,9.45770957678599,"ECP_4626"
"ECP_4627",0.333117336760494,0.454990734161448,0.399702636030496,NA
"ECP_4628",1.83491069405876,2.37431946332526,1.99889603708354,"ECP_4628"
"ECP_4629",0.83096302686409,0.680986131788893,0.581618579352068,"ECP_4629"
"ECP_4630",1.87340988714179,2.09357222948612,4.59793066109405,"ECP_4630"
"ECP_4631",0.317055075239548,0.649577966381438,1.71193393167778,"ECP_4631"
"ECP_4632",12.9435592202524,11.4448615211908,11.6480910081049,"ykfH"
"ECP_4633",5.12314603283416,5.03819008071457,7.37662588446525,"ECP_4633"
"ECP_4634",9.20214611230973,9.50858413645972,8.82121512017303,"ECP_4634"
"ECP_4635",13.9066915760243,9.68722341036705,8.44750846976175,"ECP_4635"
"ECP_4636",3.42302053453067,3.57027297077798,6.16084865535894,"ECP_4636"
"ECP_4637",4.75582612859322,1.55898711931545,2.99588438043612,"ECP_4637"
"ECP_4638",3.10757405936844,2.40521814127264,2.48582187339514,"ECP_4638"
"ECP_4639",3.54284675582464,3.05463325391494,2.22513813740403,"M1-386"
"ECP_4640",4.62107772161641,7.91835541018973,4.53662491894613,"ECP_4640"
"ECP_4641",18.3630454917091,13.061204800313,21.5138913681981,"ECP_4641"
"ECP_4642",2.46663031012052,2.96898846652507,2.91342884702962,"ECP_4642"
"ECP_4643",4.57667712266518,4.25447162371453,4.54891929542024,"ECP_4643"
"ECP_4644",3.58577350783472,1.90144244887219,2.94216260433745,"ECP_4644"
"ECP_4645",1.62618570848671,1.11056878123278,2.92685478641686,"ECP_4645"
"ECP_4646",51.7911831486452,56.2146711145202,70.3064011070507,"fimB"
"ECP_4647",14.6928738887392,16.4007011773211,13.5642805365475,"fimE"
"ECP_4648",4.90114303807801,4.59035096242883,6.9309547372788,"ECP_4648"
"ECP_4649",94.9008211682177,182.071379567157,153.20405463982,"ECP_4649"
"ECP_4650",14.3188323768396,15.904596292359,21.1922149969549,"fimI"
"ECP_4651",7.02081546746204,11.1300290458891,10.5647429619293,"fimC"
"ECP_4652",3.58445370897953,4.74701823077111,5.16112049936988,"ECP_4652"
"ECP_4653",2.99052795543743,3.6178189788634,6.66396880749149,"fimF"
"ECP_4654",5.8513646475013,2.45911658701545,6.61591134012977,"fimG"
"ECP_4655",8.87180591291188,9.03725345728176,9.77463592733458,"fimH"
"ECP_4656",39.7692749375473,42.6902639505881,41.8377631413921,"ECP_4656"
"ECP_4657",54.7743128541246,50.4497225966938,49.7283885346018,"ECP_4657"
"ECP_4658",62.4722912238775,47.797755717645,73.0454037582212,"uxuA"
"ECP_4659",22.4627335954623,22.1411384204216,31.9519989157807,"uxuB"
"ECP_4660",53.8311590826774,48.1986851055027,64.5326102811329,"uxuR"
"ECP_4661",4.13533943837832,3.55034957250355,3.01260248523766,"iraD"
"ECP_4662",8.84416788826107,4.16755547904723,5.9692433144028,"ECP_4662"
"ECP_4663",15.0919209717082,11.7205042598692,14.4347156511922,"ECP_4663"
"ECP_4664",65.7544656040279,59.5395521891504,84.4090697834606,"ECP_4664"
"ECP_4665",57.6134365292435,42.9227622460878,35.2030310268872,"ECP_4665"
"ECP_4666",1.43717728184242,0.634193225072404,0.89538649716042,"ECP_4666"
"ECP_4667",3.95119176197177,2.34480089702446,2.94267562310019,"kptA"
"ECP_4668",2.30893543342388,2.3652571752973,2.88589371434232,"ECP_4668"
"ECP_4669",6.47705236522649,4.6685148333061,4.28380990798319,"ECP_4669"
"ECP_4670",1.08306509100385,1.12965668216022,1.41769528717066,"ECP_4670"
"ECP_4671",1.5753674050965,1.82896796159274,2.36282547861778,"ECP_4671"
"ECP_4672",7.0836192453988,7.25640960102918,9.19011839552319,"ECP_4672"
"ECP_4673",9.03142225723077,6.7958127440518,5.31982075185865,"rpnD"
"ECP_4674",17.0328552136864,12.1856932565294,15.6062369486907,"ECP_4674"
"ECP_4675",5.52760493016317,4.34875354335363,11.3415622973653,"ECP_4675"
"ECP_4676",25.5159683749901,21.6004652054538,35.0412416850057,"ECP_4676"
"ECP_4677",33.842155570838,27.0757553779916,45.1403216536572,"ECP_4677"
"ECP_4678",21.103318728691,17.5237072499133,25.3122413788301,"ECP_4678"
"ECP_4679",19.5791578767711,21.218918151191,15.6435342032625,"ECP_4679"
"ECP_4680",11.3782021985653,10.4254209162373,12.7281482835636,"ECP_4680"
"ECP_4681",30.3953240512737,23.0867651345685,19.3473709778585,"ECP_4681"
"ECP_4682",8.61288734725006,4.32146011107317,4.04942810059347,"ECP_4682"
"ECP_4683",243.838489310649,317.255283273595,256.584966136431,"tsr"
"ECP_4684",6.30146962038601,6.86928699448371,7.59670682182017,"ECP_4684"
"ECP_4685",1.75483964112016,2.22254334573295,1.43564079713485,"ECP_4685"
"ECP_4686",1.32253066106867,1.33885236404174,0.770106081919867,"ECP_4686"
"ECP_4687",1.76170118419394,2.88747883120523,2.64229945995966,"ECP_4687"
"ECP_4688",5.00779042679683,3.69356054261658,3.68037452033709,"ECP_4688"
"ECP_4689",2.51319609493401,1.57498845338467,3.12641306730891,"ECP_4689"
"ECP_4690",78.9498261863022,81.4907462086678,97.2642881836879,"ECP_4690"
"ECP_4691",128.155189388091,114.233372444539,123.254086653295,"ECP_4691"
"ECP_4692",66.293509664874,60.9620999766463,71.9221023735362,"ECP_4692"
"ECP_4693",68.6160025330921,55.3137290972674,89.9763942257649,"ECP_4693"
"ECP_4694",1.59530876465469,1.30737843866644,2.44058935512925,"ECP_4694"
"ECP_4695",3.04039779349364,2.08977067161157,1.58870133348308,"ECP_4695"
"ECP_4696",1.97465407459101,1.33268253747934,1.04530528086316,"yjjQ"
"ECP_4697",6.01503918309574,4.10784248058262,7.73288338456726,"bglJ"
"ECP_4698",38.8151360647351,26.1545282022799,73.8279644604161,"ECP_4698"
"ECP_4699",175.071264670724,109.56968166841,138.071193185317,"yjjZ"
"ECP_4754",161.200385637782,141.773790117224,190.696500953375,"ECP_4754"
"ECP_4755",86.0287591652699,85.9193951880701,119.168589356375,"holD"
"ECP_4756",142.100254526825,95.7966195816943,133.358504328752,"rimI"
"ECP_4757",60.8956179244383,51.0930435663262,87.721464140684,"yjjG"
"ECP_4758",300.179098280206,224.463052210121,298.457735854972,"prfC"
"ECP_4759",28.0758547442941,30.1667866466548,41.8851756130422,"osmY"
"ECP_4760",26.139429536416,18.7439330965844,24.3633560461922,"ytjA"
"ECP_4761",9.64582500550708,9.46279053148737,11.6583657134928,"yjjU"
"ECP_4762",8.91900315500789,8.81877040666616,11.5160478711709,"yjjV"
"ECP_4763",4.28850015831826,2.51034818257827,4.09556416293748,"ECP_4763"
"ECP_4764",5.36295286841363,3.31624000864056,4.03645544045497,"ECP_4764"
"ECP_4765",27.629520643231,22.6427888819807,43.6213934514051,"deoC"
"ECP_4766",14.4190833235034,11.9519509229179,17.0371066825051,"deoA"
"ECP_4767",378.89130570419,414.245421778596,485.796918403815,"deoB"
"ECP_4768",456.64649849064,456.596472294093,625.865212776276,"deoD"
"ECP_4769",23.9611437417147,25.5019497912713,24.6433946214358,"ECP_4769"
"ECP_4770",24.5366958669898,24.2516772085842,40.0802113045535,"ECP_4770"
"ECP_4771",40.3294055704705,37.9504597010105,60.0311529972174,"ECP_4771"
"ECP_4772",94.4244983364344,89.0215431227684,136.730785095791,"serB"
"ECP_4773",51.2319048529431,54.0834951245818,84.4835681760358,"radA"
"ECP_4774",54.704728967244,47.8971292028614,63.9101174712849,"ECP_4774"
"ECP_4775",126.281451192536,114.024317906732,120.901054089914,"ECP_4775"
"ECP_4776",75.0869853713365,71.7544334653349,82.1367880061825,"ECP_4776"
"ECP_4777",410.320874346142,387.533775181525,521.793459652167,"ECP_4777"
"ECP_4778",15.0610976685387,14.9328522407805,19.2069181939902,"slt"
"ECP_4779",87.1799650233221,84.9004361491424,83.4489262613485,"trpR"
"ECP_4780",136.027254822187,66.2395337204116,75.9060985041545,"ECP_4780"
"ECP_4781",205.964701481135,153.776757241366,181.570011223561,"gpmB"
"ECP_4782",111.861950364645,78.6374606253325,126.712627046426,"ECP_4782"
"ECP_4783",99.068674285056,103.152158810782,111.262161777951,"creA"
"ECP_4784",44.6034458347323,32.870904500523,56.31332236344,"ECP_4784"
"ECP_4785",7.16377598949147,7.26241841740056,13.0845813451709,"ECP_4785"
"ECP_4786",5.14177565477173,5.22139699274056,4.32538517770917,"creD"
"ECP_4787",312.173223035022,334.567441799285,367.960142484396,"ECP_4787"
"ECP_4788",36.4276736959301,26.7403663941488,31.3835011516136,"ECP_4788"
"ECP_4789",31.4295521806907,27.7971252724857,30.5242047015511,"ECP_4789"
"sokC",0,0,0,NA
"sgrS",56.2113396225584,32.0816785183909,7.52758559559645,"sgrS"
"tff",9604.55172551894,12465.4861931525,8749.34816169397,"tff"
"chiX",29.7069282103912,16.2301694743019,12.9617854827032,"chiX"
"sokE",16.66151289458,52.5167271125332,40.3682725838427,"sokE"
"rybB",6.70029681154968,4.70656237919918,12.9207671742137,NA
"psrD",502.029508691581,851.442198930512,1038.45760348776,"psrD"
"rdlA",0,0,0,NA
"rdlB",0,0,0,NA
"rdlC",0,0,3.189814396134,NA
"rttR",166.270356299308,147.132828216798,158.781872163114,"rttR"
"mcaS",26.864159960593,9.78469547254567,23.2800489261709,"mcaS"
"fnrS",50.205151401764,15.7464088342333,21.1957065885188,"fnrS"
"micC",1.38747954944279,2.27411882542346,8.11598035958252,"micC"
"rydC",14.1783066458685,13.5558801859226,28.708329565206,"rydC"
"sokB",91.8214144684819,141.64511541209,44.9611933931268,"sokB"
"mgrR",1249.23420188632,53.7492625447662,28.4696359709374,"mgrR"
"rydB",6.67214430393813,2.73395902909364,7.00508259543152,NA
"rprA",7.84711311217881,1.75386050922988,1.92592567313751,"rprA"
"ryeA",16.3990052771491,14.4347180866738,5.19252249758894,"ryeA"
"ryeB",0,0,0,NA
"dsrA",0.869168223501519,4.98607087298304,3.1287068406525,NA
"rseX",0,0,0,NA
"isrC",16.5038490057729,7.13143810234479,50.4969559430313,"isrC"
"sibB",49.7630762668719,15.4924344981973,8.50617172302399,"sibB"
"cyaR",55.6267663040972,58.4082587978013,77.4354943061494,"cyaR"
"micF",83.7485639870657,12.6604841060537,11.7074191456674,"micF"
"ryfA",244.703626832301,407.781193939436,87.6832914661883,"ryfA"
"glmY",1045.08503769402,219.251627354923,31.0660184666963,"glmY"
"ohsC",8.14343766326808,4.76690292252225,7.32839409983605,NA
"ryfD",314.104024154626,64.1365120484812,28.552184804556,"ryfD"
"micA",237.516931845319,280.452788608392,340.24686892096,"micA"
"csrB",380.752213160234,205.894034631869,228.490986771311,"csrB"
"gcvB",11204.6247782134,8693.51193326998,2069.89017539683,"gcvB"
"omrA",3.43716524748328,4.22520940859927,3.86644169228363,"omrA"
"omrB",60.8629748700698,115.626462352399,24.0662419480679,"omrB"
"ssrS",2319.76724254735,673.878571615577,187.04281428114,"ssrS"
"sibC",116.127083004257,69.9372757347193,45.2042268709275,"sibC"
"sibE",405.975532138912,124.818479361363,115.346101662566,"sibE"
"psrO",36.070481275313,39.8885669838643,73.1335224002522,"psrO"
"arcZ",28.1222611157723,29.7045025089403,29.2443589816362,"arcZ"
"ryhB",51.2519529124729,6.19697379927892,17.3903955226268,"ryhB"
"arrS",1.09590776006713,1.79622428964606,0.98622280846655,NA
"gadY",24.4857105249285,8.8528197132556,3.88853564481097,"gadY"
"rdlD",0,0,0,NA
